approval_number,name,address,city,postcode,region,country,section,activity,slaughter,species,remarks,date_of_approval,publication_date
A759,CHOURCHOULIS ATHANASIOS PCC,EO PALAIOKASTRITSAS 58 SOLARI,Templonion Kerkyra,49100,"Corfu Regional Unit,Ionian Islands Region,Peloponnese, West Greece and Ionian Sea",Greece,RM,CP,N,,CP - Cutting Plant,,
A842,CHRISTOFOROS O.E,KALAMATA,Kalamata,24100,"Messenia Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,RM,CP,N,,CP - Cutting Plant,,
S27,CRETA FARM FOODS SA,LATZIMAS MYLOPOTAMOU,Prines Rethymnis Rethymno,74100,"Rethymno Regional Unit,Region of Crete,Crete",Greece,RM,SH,Y,,SH - Slaughterhouse,,
A737,CRETAN FOOD MEAT M LTD,"P, 71601, VI.PE IRAKLEIOU",Heraklion,71410,"Heraklion Regional Unit,Region of Crete,Crete",Greece,RM,CP,N,,CP - Cutting Plant,,
A319,D & D MAYROMATIS OVEE - TA VLACHAKIA,PROSOTSANI DRAMA,Prosotsani,66200,"Drama Regional Unit,East Macedonia and Thrace Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A257,D. BOYNZOLAS & SIA O.E,VERIA IMATHIA,00 Veria,591,"Imathia Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A390,D. CHASAPIS & SIA OEVE,XANTHI,Xanthi,67100,"Xanthi Regional Unit,East Macedonia and Thrace Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
S144,D. E. SFAGEIOU - ELAIOTRIVEIOU,STENI TINOU,Steni Tinos,84200,"Περιφερειακή Ενότητα Σύρου,South Aegean Region",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S11,D. KELAIDITIS & CO S.A.,PISSONAS,Pissonas Kathenoi,34018,"Regional Unit of Euboea,Region of Central Greece,Thessaly - Central Greece",Greece,RM,SH,Y,,SH - Slaughterhouse,,
A47,D. KELAIDITIS & Co AE,NEA ARTAKI EVIAS,Nea Artaki,34600,"Regional Unit of Euboea,Region of Central Greece,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
A566,D. MASOYTIS S.A,19on km KAVALAS-THESSALONIKIS,Thessaloniki,54627,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A476,D. NIK. MAKRIS A.V.E.E.,"ANAGENNISEOS & ARMENOPOULOU ANO LIOSIA,ATTIKIS",Municipal Unit of Ano Liosia,13674,"Regional Unit of West Attica,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
S58,D.E.S.P.T.A.,4TH KM TYRNAVOU - AMPELONA,Tirnavos,40100,"Regional Unit of Larisa,Region of Thessaly,Thessaly - Central Greece",Greece,RM,SH,Y,,SH - Slaughterhouse,,
A563,D.M. TSAMIS M.I.KE,DALAMANARA,Dalamanara,21200,"Argolis Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,RM,CP,N,,CP - Cutting Plant,,
A556,DAGRES ANARGYROS,ILIOKASTRO-ERMIONIS,Ermioni,21051,"Argolis Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,RM,CP,N,,CP - Cutting Plant,,
A703,DELI IMBRAM CHASAN CHASAN,FILYRA,Fillyra,69300,"Rodopi Regional Unit,East Macedonia and Thrace Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A 256,DELICIOUS HELLENIC QSINE A.E.,ASPROPYRGOS ATTIKIS,Aspropyrgos,19300,"Regional Unit of West Attica,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A551,DELIKOSTOPOULOI BROS A.V.E.T.E.,VI.PE ARGOSTOLIOU,Argostoli,28100,"Kefallonia Regional Unit,Ionian Islands Region,Peloponnese, West Greece and Ionian Sea",Greece,RM,CP,N,,CP - Cutting Plant,,
A261,DELIMEAT IKE,ARGOS,Argos,21200,"Argolis Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,RM,CP,N,,CP - Cutting Plant,,
A 923,DELINTZIS CHRISTOS & SIA O.E.,DIDYMOTEIXO,Didymoticho,68300,"Evros Regional Unit,East Macedonia and Thrace Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
S94,DEMICO S.A.,MEGALI AULI KERATEA,Keratea Kerates,19001,"Regional Unit of East Attica,Region of Attica,Attica",Greece,RM,SH,Y,,SH - Slaughterhouse,,
A801,DERAS V. KYRIAKOS,GIANNITSA,Giannitsa,58100,"Pella Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A279,DERMITZAKIS & SIA O.E.,AGIOS NIKOLAOS LASITHIOU,Άγιος Νικόλαος,72100,"Lasithi Regional Unit,Region of Crete,Crete",Greece,RM,CP,N,,CP - Cutting Plant,,
S71,DHMOTIKO SFAGEIO ORESTIADOS,VI. PE. ORESTIADOS,Orestiada,68200,"Evros Regional Unit,East Macedonia and Thrace Region,Macedonia - Thrace",Greece,RM,SH,Y,,SH - Slaughterhouse,,
A 919,DIANOMES TROFIMON LAMIAS I.K.E.,KOMMA LAMIAS,Komma,35100,"Regional Unit of Phthiotis,Region of Central Greece,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
A252,DIDASKALOU ILIAS & SIA O.E,LAKKOMA CHALKIDIKIS,Lakkoma,63080,"Chalkidiki Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A202,DIGAS THOMAS,C. M. THESSALONIKI S.A.,Thessaloniki,54627,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A758,DIM. DOUFAS- ATH. FASOULAS &CO FP,GOURNOFAGAS ICHALIAS,Ichalia,42300,"Regional Unit of Trikala,Region of Thessaly,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
A610,DIMAS MICH. DIMITRIOS,N. PERAMOS,Nea Peramos,19006,"Regional Unit of West Attica,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A465,DIMITRIADIS I. & CO F.P.,"MAVROVOUNI SKYDRAS ,PELLA",Mavrovounio Skydra,58500,"Pella Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A705,DIMITRIOS NIK. ZAVERDAS & CO FP,OT P 57 L.DIMOKRATIAS -LAMIA,Lamia,35014,"Regional Unit of Phthiotis,Region of Central Greece,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
S108,DIMOTIKA SFAGEIA ALMYROU,"V .KONSTANTINOU 117, ALMYROS",Almyros,37100,"Regional Unit of Magnesia,Region of Thessaly,Thessaly - Central Greece",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S166,DIMOTIKA SFAGEIA ALONNISOU,ALONNISOS,Alonnisos,37005,"Regional Unit of Sporades,Region of Thessaly,Thessaly - Central Greece",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S119,DIMOTIKA SFAGEIA FILIATON,FILIATES THESPROTIAS,Filiates,46300,"Thesprotia Regional Unit,Epirus Region,Epirus - Western Macedonia",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S140,DIMOTIKA SFAGEIA NAXOU (CHORAS),CHORA NAXOU,Naxos,84300,"Naxos Regional Unit,South Aegean Region",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S141,DIMOTIKA SFAGEIA PAROU,AG. MINAS PAROU,Paros,84400,"Paros Regional Unit,South Aegean Region",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S167,DIMOTIKA SFAGEIA SKOPELOU,NEO KLIMA SKOPELOU,Skopelos,37003,"Regional Unit of Sporades,Region of Thessaly,Thessaly - Central Greece",Greece,RM,SH,Y,,SH - Slaughterhouse,,
A732,DIMOTIKA SFAGEIA TRIKALON S.A.,AGIOI APOSTOLOI,Apostoloi Trikala,42100,"Regional Unit of Trikala,Region of Thessaly,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
S142,DIMOTIKA SFAGEIA TRIKALON S.A.,AGIOI APOSTOLOI,Apostoloi Trikala,42100,"Regional Unit of Trikala,Region of Thessaly,Thessaly - Central Greece",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S160,DIMOTIKA SFAGEIA VOUVA,VOUVAS SFAKION,Vouvas Chora Sfakion,73011,"Chania Regional Unit,Region of Crete,Crete",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S164,DIMOTIKI EPICHIRISI POLITISMOU ATHLITISMOU PERIVALLONTOS DIMOU DESKATIS,"ANDROMANAS 2, DESKATI GREVENON",Deskati,51200,"Grevena Regional Unit,West Macedonia Region,Epirus - Western Macedonia",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S148,DIMOTIKO SFAGEIO AMFILOCHIAS,AMFILOCHIA,Ag Trias Valtou Amfilochia,30500,"Aetolia-Acarnania Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S174,DIMOTIKO SFAGEIO AMORGOU,CHLOROVOUNIA AMORGOU,Amorgos,84008,"Naxos Regional Unit,South Aegean Region",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S169,DIMOTIKO SFAGEIO ANDROU,XIROKAMPOS GAVRIOU YDROUSAS ANDROU,Andros,84500,"Περιφερειακή Ενότητα Άνδρου,South Aegean Region",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S116,DIMOTIKO SFAGEIO ANO SYROU,"PAGOS, SYROS",Pagos Syros,84100,"Περιφερειακή Ενότητα Σύρου,South Aegean Region",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S76,DIMOTIKO SFAGEIO ARKALOCHORIOU,EKTHESIAKO KENTRO ARKALOCHORI,Arkalochori,70300,"Heraklion Regional Unit,Region of Crete,Crete",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S77,DIMOTIKO SFAGEIO ASIMIOU,ASIMI DIMOU GORTYNAS,Asimion Pyrgos Irakleiou,70010,"Heraklion Regional Unit,Region of Crete,Crete",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S137,DIMOTIKO SFAGEIO ASTYPALAIAS,MARMARI ASTYPALAIAS,Analipsi Astypalaia,85900,"Περιφερειακή Ενότητα Καλύμνου,South Aegean Region",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S86,DIMOTIKO SFAGEIO DIDIMOTICHOU,I.A. ORESTIADAS,Orestiada,68200,"Evros Regional Unit,East Macedonia and Thrace Region,Macedonia - Thrace",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S139,DIMOTIKO SFAGEIO DRYMALIAS,"FILOTI, NAXOS",Filotion Chalkeio,84302,"Naxos Regional Unit,South Aegean Region",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S159,DIMOTIKO SFAGEIO EVRYTANIAS,CHALIKAKI KARPENISIOU,Karpenisi,36100,"Regional Unit of Evrytania,Region of Central Greece,Thessaly - Central Greece",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S147,DIMOTIKO SFAGEIO KALAVRYTON,PERIVOLA KALAVRYTON,Kalavryta,25001,"Achaea Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S145,DIMOTIKO SFAGEIO KALYMNOU,GIANNOCHORAFA,Arginonta Kalymnos,85200,"Περιφερειακή Ενότητα Καλύμνου,South Aegean Region",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S115,DIMOTIKO SFAGEIO KANTANOU,DIMOS KANTANOU - SELINOU,Ag.Apostolos Kantanos,73004,"Chania Regional Unit,Region of Crete,Crete",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S176,DIMOTIKO SFAGEIO KASOU,"AGIOS PANTELEIMONAS, DIMOS KASOU",Kasos,85800,"Karpathos Regional Unit,South Aegean Region",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S150,DIMOTIKO SFAGEIO KO,AG. VASSILIOS,Agios Dimitrios Kos,85300,"Περιφερειακή Ενότητα Κω,South Aegean Region",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S136,DIMOTIKO SFAGEIO LEROU,PARTHENI LEROU,Ag Marina Lerou Leros,85400,"Περιφερειακή Ενότητα Καλύμνου,South Aegean Region",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S102,DIMOTIKO SFAGEIO MANTAMADOU,IKTINOU 2,Antissa,81103,"Regional Unit of Lesbos,North Aegean Region",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S78,DIMOTIKO SFAGEIO MOIRON,MOIRES FESTOY,Moires,70400,"Heraklion Regional Unit,Region of Crete,Crete",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S162,DIMOTIKO SFAGEIO MYKONOU,FTELIA MYKONOU,Marathion Mykonou Mykonos,84600,"Περιφερειακή Ενότητα Μυκόνου,South Aegean Region",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S69,DIMOTIKO SFAGEIO N. MESIMVRIAS FRAGKOPOULOS KONSTANTINOS,NEA MESIMVRIA,Nea Mesimvria Gefyra Thes-Nikis,57011,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S175,DIMOTIKO SFAGEIO NISYROU,"ARKI MANDRAKIOU, DIMOS NISYROU",Nisyros,85303,"Περιφερειακή Ενότητα Κω,South Aegean Region",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S155,DIMOTIKO SFAGEIO SAMOTHRAKIS,"THESI ALONIA, SAMOTHRAKI",Alonia Samothraki,68002,"Evros Regional Unit,East Macedonia and Thrace Region,Macedonia - Thrace",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S172,DIMOTIKO SFAGEIO SIFNOU,"TROULAKI, SIFNOS",Sifnos,84003,"Milos Regional Unit,South Aegean Region",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S93,DIMOTIKO SFAGEIO SKALOCHORIOU,IKTINOU 2,Antissa,81103,"Regional Unit of Lesbos,North Aegean Region",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S95,DIMOTIKO SFAGEIO SKOPELOU,IKTINOU 2,Antissa,81103,"Regional Unit of Lesbos,North Aegean Region",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S161,DIMOTIKO SFAGEIO SKYROU,KORAKAS SKYROS,Skyros,34007,"Regional Unit of Euboea,Region of Central Greece,Thessaly - Central Greece",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S163,DIMOTIKO SFAGEIO SYMIS,SYMI,Symi,85600,"Rhodes Regional Unit,South Aegean Region",Greece,RM,SH,Y,,SH - Slaughterhouse,,
A490,DN FOOD AE,"NEA RAIDESTOS, THERMI",Nea Raidestos,57001,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A706,DORKAS S.A.,AKTIO-VONITSA,Aktio,30002,"Aetolia-Acarnania Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,RM,CP,N,,CP - Cutting Plant,,
S110,DORKAS S.A.,6TH KM VONITSAS-LEFKADAS THESI SKARPA,Vonitsa,30002,"Aetolia-Acarnania Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,RM,SH,Y,,SH - Slaughterhouse,,
A 885,DRACOULIS MEAT WHOLESALES MONOPROSOPI A.E.,KOROPI,Koropi,15344,"Regional Unit of East Attica,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A613,E. & I. MALIKIOSI E.P.E - KRE.MA. E.P.E,TRIKALA,Trikala,42100,"Regional Unit of Trikala,Region of Thessaly,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
A293,E. CHALAS - TH. CHALAS & SIA O.E O.E,N. SANTA KILKIS,Nea Santa,61100,"Kilkis Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A106,E.G.PASSIAS,N. EFKARPIA THESSALONIKIS,Efkarpia,56436,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A752,E.NTOUNTOULAKIS AEE,GALATAS CHANION,Chania,73100,"Chania Regional Unit,Region of Crete,Crete",Greece,RM,CP,N,,CP - Cutting Plant,,
A427,E.P.E.K. S.A.,PAGANI LESVOS,Mytilene,81131,"Regional Unit of Lesbos,North Aegean Region",Greece,RM,CP,N,,CP - Cutting Plant,,
A424,EFODIASMOS LTD,ALISTRATI SERRES,Alistrati,62045,"Serres Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
S67,EFTHIMIOU S67,"LAGOURA ARGOS ORESTIKO, KASTORIA",Argos Orestiko,52200,"Kastoria Regional Unit,West Macedonia Region,Epirus - Western Macedonia",Greece,RM,SH,Y,,SH - Slaughterhouse,,
A509,EKEV S.A.,"AMPELAKI LEFKIMMI,KERKYRA",Lefkimmi,49100,"Corfu Regional Unit,Ionian Islands Region,Peloponnese, West Greece and Ionian Sea",Greece,RM,CP,N,,CP - Cutting Plant,,
A385,ELEFTHERIOS KOKTSIDS & SIA O.E.,VERIA IMATHIA,00 Veria,591,"Imathia Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A371,ELEYTHERIADIS KIRIAKOS,ALEXANDREIA IMATHIA,Alexandreia,59300,"Imathia Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A875,ELLINIKES FARMES M.I.K.E.,CHALKIDA,Chalkida,34100,"Regional Unit of Euboea,Region of Central Greece,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
A270,ELLINIKES NOSTIMIES A.E,LAKKOMA CHALKIDIKIS,Lakkoma,63080,"Chalkidiki Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A791,ELLINIKES YPERAGORES SKLAVENITI A.E.E.,SCHIMATARI,Schimatari,32009,"Regional Unit of Boeotia,Region of Central Greece,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
A 525,ELLINIKI AGORA KREATON A.E./ELLINIKI AGORA KREATON,BAS. ADAMOPOULOU 48 LEFKA,Patra,26333,"Achaea Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,RM,CP,N,,CP - Cutting Plant,,
S177,ELLINIKI AGORA KREATON A.E./ELLINIKI AGORA KREATON,"AGIOS GEORGIOS KALENTZIOU, DIMOS ERYMANTHOU, ACHAIA",Kalentzion Erymantheia,25015,"Achaea Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,RM,SH,Y,,SH - Slaughterhouse,,
A 904,ELMEGA MONOPROSOPI IKE ETAIREIA ESTIASIS ANAPTYXIS ESTIATORION KETERING EMPORIAS EIDON DIATROFISP,NIKAIA,Municipal Unit of Nikaia,18454,"Regional Unit of Piraeus,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A259,ELVIDA TROFIMA A.E,PERISTERI ATTIKIS,Peristeri,12132,"Regional Unit of West Attica,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A438,EMPORIA KREATON SAKKA MONOPROSOPI LTD.,C. M. ATHINON S.A. - AG. I. RENTIS,Municipal Unit of Agios Ioannis Rentis,18233,"Regional Unit of Piraeus,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A 922,ENKA FOOD MON. I.K.E.,KOS,Kos,85300,"Περιφερειακή Ενότητα Κω,South Aegean Region",Greece,RM,CP,N,,CP - Cutting Plant,,
A 900,EPEXERGASIA KREATON LIOURIS O.E.,IOANNINA,Ioannina,45444,"Ioannina Regional Unit,Epirus Region,Epirus - Western Macedonia",Greece,RM,CP,N,,CP - Cutting Plant,,
A 939,ERGASTIRIO KREATON A.E./O PROEDROS,"MORNOU 29, ACHARNES",Acharnes,13675,"Regional Unit of East Attica,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A843,ESTIA MIKROGEVMATA E.E,PEIRAIAS,10 Piraeus,185,"Regional Unit of Piraeus,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A426,EVIA FARM A.V.E.E.,OXYLITHOS EVIA,Oxylithos,34003,"Regional Unit of Euboea,Region of Central Greece,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
S111,EVIA FARM A.V.E.E.,OXYLITHOS KYMIS,Paralia Oxylithou Kymi,34003,"Regional Unit of Euboea,Region of Central Greece,Thessaly - Central Greece",Greece,RM,SH,Y,,SH - Slaughterhouse,,
A268,EVRIPOS QUALITY FOODS IKE,NEA ARTAKI EVIA,Nea Artaki,34600,"Regional Unit of Euboea,Region of Central Greece,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
A849,EVROMARSE MONOPROSOPI AE,PERISTERI,Peristeri,12132,"Regional Unit of West Attica,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A415,F MEAT MONOPROSOPI IKE,MEGALI CHORA NEAPOLIS,Agrinio,30021,"Aetolia-Acarnania Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,RM,CP,N,,CP - Cutting Plant,,
A736,F. KATERINA MONOPROSOPI A.E.V.E.,D.D. MAGOULAS - ELEYSINA,Magoula,19018,"Regional Unit of West Attica,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A 604,F. BOZIONELOS & SONS A.E.E.,"AKOVA, ARGOS - MIKINES",Argos,21200,"Argolis Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,RM,CP,N,,CP - Cutting Plant,,
A 945,F.I.MY EPEXERGASIA E.E.,SEKLO VOLOS,Sesklo,38500,"Regional Unit of Magnesia,Region of Thessaly,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
A294,FAETHON AVEE,SIDIROKASTRO SERRES,Sidirokastro Sidirokastro Serron,62300,"Serres Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A 942,FARMA KOUTSIOFTI A.E.,VEROIA,Mesi,59100,"Imathia Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
S55,FARMA CHALASTRAS - A.E EBORIAS KREATON KE IDON DIATROFIS,"CHALASTRA, THESSALONIKI",Chalastra,57300,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,SH,Y,,SH - Slaughterhouse,,
A191,FARMA CHALASTRAS S.A.,CHALASTRA THESSALONIKI,Chalastra,57300,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A565,FARMA CHITAS S.A.,ROMIA,Romia,48200,"Preveza Regional Unit,Epirus Region,Epirus - Western Macedonia",Greece,RM,CP,N,,CP - Cutting Plant,,
A474,FARMA CHITAS S.A.,GEFYRA KALOGIROU PREVEZA,Filippiada,48200,"Preveza Regional Unit,Epirus Region,Epirus - Western Macedonia",Greece,RM,CP,N,,CP - Cutting Plant,,
S154,FARMA CHITAS A.E.,"GKARGKOULA, ROMIA ZIROU",Romia Filippiada,48200,"Preveza Regional Unit,Epirus Region,Epirus - Western Macedonia",Greece,RM,SH,Y,,SH - Slaughterhouse,,
● Α576,FARMA CHRISTOPOULOU,5TH KM KALAMATA-MESSINI,Kalamata,24100,"Messenia Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,RM,CP,N,,CP - Cutting Plant,,
S25,FARMA CHRISTOPOULOU S.A.,5TH KM KALAMATAS - MESSINIAS,Ag Konstantinos Kakalamata,24100,"Messenia Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,RM,SH,Y,,SH - Slaughterhouse,,
A576,FARMA CHRISTOPOULOU S.A.,VI.PE. KALAMATAS,Kalamata,24131,"Messenia Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,RM,CP,N,,CP - Cutting Plant,,
Α 916,FARMA DASKALOS MONOPROSOPI A.E.,TYRNAVOS,Tirnavos,40100,"Regional Unit of Larisa,Region of Thessaly,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
S12,FARMA EFYRA A.V.E.E.,17TH KM NNR KORINTHOU-TRIPOLIS D.D. KOUTALAS,Koutalas Chiliomodi,20008,"corinthia Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,RM,SH,Y,,SH - Slaughterhouse,,
A33,FARMA EFYRA A.V.E.E.,KOUTALAS KORINTHOS,Koutalas Chiliomodi,20008,"corinthia Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,RM,CP,N,,CP - Cutting Plant,,
A125,FARMA ELASSONAS A.E,MESOCHORI LARISAS,Mesochori,43100,"Regional Unit of Larisa,Region of Thessaly,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
S41,FARMA ELASSONAS S.A.,33KM PEO LARISAS - ELASSONAS MESOCHORI,Mesochorion Tirnavos,40100,"Regional Unit of Larisa,Region of Thessaly,Thessaly - Central Greece",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S46,FARMA ELLAS KREATA S.A.,"426 LEOFOROS NATO, ASPROPYRGOS",Aspropyrgos Aspropyrgos,,Attica,Greece,RM,SH,Y,,SH - Slaughterhouse,,
S13,FARMA MITSOPOULOS A.K.V.E.E.K.,D.D. KALENTZI,Zevgolateio Zevgolateio,20001,"corinthia Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,RM,SH,Y,,SH - Slaughterhouse,,
A32,FARMA MITSOPOULOS A.V.K.E.E.K.,ANC. KORINTHOS,Ancient Korinthos,20100,"corinthia Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,RM,CP,N,,CP - Cutting Plant,,
A180,FARMA MITSOPOULOS A.V.K.K.E.K.,KALENTZION KORINTHOS,Καλέντζι,20001,"corinthia Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,RM,CP,N,,CP - Cutting Plant,,
A389,FARMES TOU CHORIOU IKE,KASTORIA,Kastoria,52100,"Kastoria Regional Unit,West Macedonia Region,Epirus - Western Macedonia",Greece,RM,CP,N,,CP - Cutting Plant,,
Α499,FAROS A.E.,IERAPETRA LASITHIOU,Ierapetra,,"Lasithi Regional Unit,Region of Crete,Crete",Greece,RM,CP,N,,CP - Cutting Plant,,
A499,FAROS S.A.,"IERAPETRA ,LASITHI",Ierapetra,,"Lasithi Regional Unit,Region of Crete,Crete",Greece,RM,CP,N,,CP - Cutting Plant,,
A773,FESTAS & SIA O.E,KALAMATA,Kalamata,24100,"Messenia Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,RM,CP,N,,CP - Cutting Plant,,
A48,FLORIDIS KREATA A.E.,"78 KIFISSOU AVE, AGIOS IOANNIS RENTIS",Municipal Unit of Agios Ioannis Rentis,18233,"Regional Unit of Piraeus,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A290,FOOD MASTER A.E.V.E,PETA ARTAS,Peta,47100,"Arta Regional Unit,Epirus Region,Epirus - Western Macedonia",Greece,RM,CP,N,,CP - Cutting Plant,,
A828,FOTAS THOMAS,KARDITSA,Karditsa,43100,"Karditsa Regional Unit,Region of Thessaly,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
A771,FOUKA VASILIKI & SIA OE,MYKONOS,Mykonos,84600,"Περιφερειακή Ενότητα Μυκόνου,South Aegean Region",Greece,RM,CP,N,,CP - Cutting Plant,,
